player_name,team,season,points,rebounds,assists,turnovers,minutes,fg_pct,plus_minus,playoffs_flag
Jakob Poeltl,SAS,2023,12.1,9.0,3.1,2.1,26,0.616,0.0,False
Jakob Poeltl,TOR,2023,13.1,9.1,2.2,1.1,27,0.652,0.0,False
Aleksej Pokusevski,OKC,2023,8.1,4.7,1.9,1.3,20,0.434,0.0,False
Jordan Poole,Golden State Warriors,2023,20.4,2.7,4.5,3.1,30,0.43,0.0,False
Kevin Porter Jr.,HOU,2023,19.2,5.3,5.7,3.2,34,0.442,0.0,False
Michael Porter Jr.,DEN,2023,17.4,5.5,1.0,1.1,29,0.487,0.0,False
Otto Porter Jr.,TOR,2023,5.5,2.4,1.0,0.5,18,0.5,0.0,False
Bobby Portis,MIL,2023,14.1,9.6,1.5,1.2,26,0.496,0.0,False
Kristaps Porziņģis,WAS,2023,23.2,8.4,2.7,2.1,32,0.498,0.0,False
Micah Potter,UTA,2023,3.4,2.3,0.6,0.3,7,0.667,0.0,False
Dwight Powell,DAL,2023,6.7,4.1,0.9,0.9,19,0.732,0.0,False
Norman Powell,LAC,2023,17.0,2.9,1.8,1.7,26,0.479,0.0,False
Jason Preston,LAC,2023,2.9,1.6,1.9,0.7,8,0.439,0.0,False
Joshua Primo,SAS,2023,7.0,3.3,4.5,2.8,23,0.346,0.0,False
Taurean Prince,MIN,2023,9.1,2.4,1.6,1.3,22,0.467,0.0,False
Payton Pritchard,Boston Celtics,2023,5.6,1.8,1.3,0.8,13,0.412,0.0,False
Trevelin Queen,IND,2023,3.0,2.4,0.9,1.0,10,0.241,0.0,False
Neemias Queta,SAC,2023,2.4,2.2,0.2,0.2,5,0.667,0.0,False
Immanuel Quickley,NYK,2023,14.9,4.2,3.4,1.2,28,0.448,0.0,False
Lester Quiñones,Golden State Warriors,2023,2.5,0.8,0.5,1.3,4,0.4,0.0,False
Julius Randle,NYK,2023,25.1,10.0,4.1,2.8,35,0.459,0.0,False
Austin Reaves,Los Angeles Lakers,2023,13.0,3.0,3.4,1.5,28,0.529,0.0,False
Cam Reddish,2TM,2023,9.7,2.2,1.4,1.2,24,0.446,0.0,False
Cam Reddish,NYK,2023,8.4,1.6,1.0,0.8,21,0.449,0.0,False
Cam Reddish,POR,2023,11.0,2.9,1.9,1.6,27,0.443,0.0,False
Davon Reed,2TM,2023,2.1,1.4,0.5,0.5,8,0.333,0.0,False
Davon Reed,DEN,2023,2.3,1.6,0.5,0.6,9,0.313,0.0,False
Davon Reed,Los Angeles Lakers,2023,1.0,0.5,0.5,0.0,3,0.75,0.0,False
Paul Reed,PHI,2023,4.2,3.8,0.4,0.7,10,0.593,0.0,False
Naz Reid,MIN,2023,11.5,4.9,1.1,1.4,18,0.537,0.0,False
Jared Rhoden,DET,2023,3.2,2.6,0.3,0.2,14,0.386,0.0,False
Josh Richardson,2TM,2023,10.1,2.7,2.7,1.3,23,0.431,0.0,False
Josh Richardson,SAS,2023,11.5,2.8,3.3,1.5,23,0.436,0.0,False
Josh Richardson,NOP,2023,7.5,2.4,1.6,1.0,23,0.419,0.0,False
Nick Richards,CHO,2023,8.2,6.4,0.6,0.9,18,0.629,0.0,False
Austin Rivers,MIN,2023,4.9,1.6,1.4,0.4,19,0.435,0.0,False
Duncan Robinson,Miami Heat,2023,6.4,1.6,1.1,0.7,16,0.371,0.0,False
Jeremiah Robinson-Earl,OKC,2023,6.8,4.2,1.0,0.4,18,0.444,0.0,False
Mitchell Robinson,NYK,2023,7.4,9.4,0.9,0.7,27,0.671,0.0,False
Orlando Robinson,Miami Heat,2023,3.7,4.1,0.8,0.5,13,0.528,0.0,False
Isaiah Roby,SAS,2023,4.1,2.5,0.9,0.7,11,0.432,0.0,False
David Roddy,MEM,2023,6.7,2.8,0.8,0.8,18,0.429,0.0,False
Ryan Rollins,Golden State Warriors,2023,1.9,1.0,0.5,1.3,5,0.35,0.0,False
Derrick Rose,NYK,2023,5.6,1.5,1.7,0.8,12,0.384,0.0,False
Terrence Ross,2TM,2023,8.3,2.4,1.5,0.7,21,0.43,0.0,False
Terrence Ross,ORL,2023,8.0,2.0,1.3,0.9,22,0.431,0.0,False
Terrence Ross,PHO,2023,9.0,3.3,2.0,0.3,18,0.428,0.0,False
Terry Rozier,CHO,2023,21.1,4.1,5.1,2.1,35,0.415,0.0,False
Ricky Rubio,CLE,2023,5.2,2.1,3.5,0.9,17,0.343,0.0,False
D'Angelo Russell,2TM,2023,17.8,3.0,6.2,2.6,32,0.469,0.0,False
D'Angelo Russell,MIN,2023,17.9,3.1,6.2,2.7,32,0.465,0.0,False
D'Angelo Russell,Los Angeles Lakers,2023,17.4,2.9,6.1,2.3,30,0.484,0.0,False
Matt Ryan,2TM,2023,3.6,0.8,0.5,0.2,9,0.37,0.0,False
Matt Ryan,Los Angeles Lakers,2023,3.9,1.2,0.3,0.3,10,0.306,0.0,False
Matt Ryan,MIN,2023,3.4,0.5,0.5,0.2,8,0.424,0.0,False
Domantas Sabonis,SAC,2023,19.1,12.3,7.3,2.9,34,0.615,0.0,False
Luka Šamanić,UTA,2023,9.9,4.3,2.1,1.4,23,0.456,0.0,False
Dario Šarić,2TM,2023,6.4,3.6,1.3,1.0,14,0.458,0.0,False
Dario Šarić,PHO,2023,5.8,3.8,1.5,1.0,14,0.427,0.0,False
Dario Šarić,OKC,2023,7.4,3.3,0.9,1.0,13,0.515,0.0,False
Olivier Sarr,OKC,2023,4.0,3.4,0.4,0.4,12,0.5,0.0,False
Jordan Schakel,WAS,2023,1.5,0.0,0.5,0.0,3,0.5,0.0,False
Admiral Schofield,ORL,2023,4.2,1.7,0.8,0.4,12,0.451,0.0,False
Dennis Schröder,Los Angeles Lakers,2023,12.6,2.5,4.5,1.7,30,0.415,0.0,False
Jay Scrubb,ORL,2023,6.5,3.0,0.5,1.5,15,0.714,0.0,False
Dereon Seabron,NOP,2023,0.8,0.2,0.0,0.0,2,0.4,0.0,False
Alperen Şengün,HOU,2023,14.8,9.0,3.9,2.6,28,0.553,0.0,False
Collin Sexton,UTA,2023,14.3,2.2,2.9,1.8,23,0.506,0.0,False
Landry Shamet,PHO,2023,8.7,1.7,2.3,0.9,20,0.377,0.0,False
Day'Ron Sharpe,BRK,2023,4.7,4.2,0.8,0.9,11,0.544,0.0,False
Shaedon Sharpe,POR,2023,9.9,3.0,1.2,1.0,22,0.472,0.0,False
Pascal Siakam,TOR,2023,24.2,7.8,5.8,2.4,37,0.48,0.0,False
Chris Silva,DAL,2023,2.0,0.0,0.0,1.0,3,1.0,0.0,False
Ben Simmons,BRK,2023,6.9,6.3,6.1,2.3,26,0.566,0.0,False
Kobi Simmons,CHO,2023,1.0,0.8,1.0,0.2,5,0.167,0.0,False
Anfernee Simons,POR,2023,21.1,2.6,4.1,2.1,35,0.447,0.0,False
Marko Simonovic,CHI,2023,0.9,0.3,0.0,0.0,2,0.286,0.0,False
Jericho Sims,NYK,2023,3.4,4.7,0.5,0.5,15,0.776,0.0,False
Marcus Smart,Boston Celtics,2023,11.5,3.1,6.3,2.3,32,0.415,0.0,False
Dennis Smith Jr.,CHO,2023,8.8,3.1,4.8,1.5,25,0.412,0.0,False
Dru Smith,2TM,2023,2.9,1.6,1.5,0.2,10,0.4,0.0,False
Dru Smith,Miami Heat,2023,2.2,1.8,1.0,0.2,13,0.357,0.0,False
Dru Smith,BRK,2023,3.3,1.5,1.7,0.2,9,0.419,0.0,False
Ish Smith,DEN,2023,2.5,1.3,2.3,1.0,9,0.397,0.0,False
Jalen Smith,IND,2023,9.4,5.8,1.0,1.1,18,0.476,0.0,False
Jabari Smith Jr.,HOU,2023,12.8,7.2,1.3,1.3,31,0.408,0.0,False
Xavier Sneed,CHO,2023,4.3,1.3,1.3,0.8,12,0.5,0.0,False
Jeremy Sochan,SAS,2023,11.0,5.3,2.5,1.7,26,0.453,0.0,False
Jaden Springer,PHI,2023,2.6,0.9,0.5,0.2,5,0.486,0.0,False
Lamar Stevens,CLE,2023,5.3,3.3,0.5,0.4,18,0.448,0.0,False
Isaiah Stewart,DET,2023,11.3,8.1,1.4,1.4,28,0.442,0.0,False
Max Strus,Miami Heat,2023,11.5,3.2,2.1,0.9,28,0.41,0.0,False
Jalen Suggs,ORL,2023,9.9,3.0,2.9,1.8,23,0.419,0.0,False
Edmond Sumner,BRK,2023,7.1,1.5,1.3,0.9,13,0.461,0.0,False
Cole Swider,Los Angeles Lakers,2023,1.3,1.0,0.6,0.0,5,0.333,0.0,False
Jae'Sean Tate,HOU,2023,9.1,3.8,2.7,1.5,21,0.48,0.0,False
Jayson Tatum,Boston Celtics,2023,30.1,8.8,4.6,2.9,36,0.466,0.0,False
Terry Taylor,2TM,2023,2.9,1.5,0.3,0.3,8,0.52,0.0,False
Terry Taylor,IND,2023,2.7,1.5,0.4,0.3,8,0.462,0.0,False
Terry Taylor,CHI,2023,4.0,1.6,0.0,0.0,7,0.9,0.0,False
Garrett Temple,NOP,2023,2.0,0.7,0.5,0.2,6,0.4,0.0,False
Dalen Terry,CHI,2023,2.2,1.0,0.6,0.2,5,0.444,0.0,False
Daniel Theis,IND,2023,7.0,3.1,1.3,0.4,15,0.477,0.0,False
Cam Thomas,BRK,2023,10.6,1.7,1.4,1.1,16,0.441,0.0,False
Klay Thompson,Golden State Warriors,2023,21.9,4.1,2.4,1.8,33,0.436,0.0,False
JT Thor,CHO,2023,3.8,2.2,0.5,0.6,14,0.399,0.0,False
Matisse Thybulle,2TM,2023,4.1,2.0,0.7,0.3,16,0.435,0.0,False
Matisse Thybulle,PHI,2023,2.7,1.3,0.5,0.2,12,0.431,0.0,False
Matisse Thybulle,POR,2023,7.4,3.5,1.4,0.7,27,0.438,0.0,False
Xavier Tillman Sr.,MEM,2023,7.0,5.0,1.6,0.7,19,0.614,0.0,False
Isaiah Todd,WAS,2023,1.5,2.0,0.7,0.3,10,0.158,0.0,False
Obi Toppin,NYK,2023,7.4,2.8,1.0,0.6,15,0.446,0.0,False
Juan Toscano-Anderson,2TM,2023,3.0,2.4,1.3,0.7,13,0.448,0.0,False
Juan Toscano-Anderson,Los Angeles Lakers,2023,2.7,2.0,0.8,0.6,12,0.5,0.0,False
Juan Toscano-Anderson,UTA,2023,3.4,2.9,1.8,0.8,15,0.403,0.0,False
Karl-Anthony Towns,MIN,2023,20.8,8.1,4.8,3.0,33,0.495,0.0,False
Gary Trent Jr.,TOR,2023,17.4,2.6,1.6,0.8,32,0.433,0.0,False
P.J. Tucker,PHI,2023,3.5,3.9,0.8,0.6,25,0.427,0.0,False
Myles Turner,IND,2023,18.0,7.5,1.4,1.7,29,0.548,0.0,False
Stanley Umude,DET,2023,2.0,0.0,0.0,0.0,2,0.0,0.0,False
Jonas Valančiūnas,NOP,2023,14.1,10.2,1.8,2.0,24,0.547,0.0,False
Jarred Vanderbilt,2TM,2023,7.9,7.5,2.4,1.2,24,0.548,0.0,False
Jarred Vanderbilt,UTA,2023,8.3,7.9,2.7,1.3,24,0.556,0.0,False
Jarred Vanderbilt,Los Angeles Lakers,2023,7.2,6.7,1.6,1.1,24,0.529,0.0,False
Fred VanVleet,TOR,2023,19.3,4.1,7.2,2.0,36,0.393,0.0,False
Devin Vassell,SAS,2023,18.5,3.9,3.6,1.5,31,0.439,0.0,False
Gabe Vincent,Miami Heat,2023,9.4,2.1,2.5,1.4,25,0.402,0.0,False
Noah Vonleh,Boston Celtics,2023,1.1,2.1,0.3,0.5,7,0.458,0.0,False
Nikola Vučević,CHI,2023,17.6,11.0,3.2,1.7,33,0.52,0.0,False
Dean Wade,CLE,2023,4.7,3.4,0.8,0.4,20,0.412,0.0,False
Franz Wagner,ORL,2023,18.6,4.1,3.5,2.1,32,0.485,0.0,False
Moritz Wagner,ORL,2023,10.5,4.5,1.5,1.2,19,0.5,0.0,False
Ish Wainright,PHO,2023,4.2,2.3,0.9,0.4,15,0.37,0.0,False
Jabari Walker,POR,2023,3.9,2.3,0.6,0.5,11,0.419,0.0,False
Kemba Walker,DAL,2023,8.0,1.8,2.1,0.4,16,0.421,0.0,False
Lonnie Walker IV,Los Angeles Lakers,2023,11.7,1.9,1.1,0.8,23,0.448,0.0,False
John Wall,LAC,2023,11.4,2.7,5.2,2.4,22,0.408,0.0,False
T.J. Warren,2TM,2023,7.5,2.9,1.0,0.5,16,0.489,0.0,False
T.J. Warren,BRK,2023,9.5,2.8,1.1,0.7,18,0.51,0.0,False
T.J. Warren,PHO,2023,4.2,3.1,0.7,0.2,12,0.429,0.0,False
Duane Washington Jr.,PHO,2023,7.9,1.2,2.0,1.1,12,0.367,0.0,False
P.J. Washington,CHO,2023,15.7,4.9,2.4,1.5,32,0.444,0.0,False
TyTy Washington Jr.,HOU,2023,4.7,1.5,1.5,0.5,14,0.363,0.0,False
Yuta Watanabe,BRK,2023,5.6,2.4,0.8,0.4,16,0.491,0.0,False
Lindy Waters III,OKC,2023,5.2,1.8,0.7,0.2,13,0.393,0.0,False
Trendon Watford,POR,2023,7.4,3.8,2.1,1.1,19,0.56,0.0,False
Peyton Watson,DEN,2023,3.3,1.6,0.5,0.3,8,0.492,0.0,False
Blake Wesley,SAS,2023,5.0,2.2,2.6,1.8,18,0.321,0.0,False
Russell Westbrook,2TM,2023,15.9,5.8,7.5,3.5,29,0.436,0.0,False
Russell Westbrook,Los Angeles Lakers,2023,15.9,6.2,7.5,3.5,28,0.417,0.0,False
Russell Westbrook,LAC,2023,15.8,4.9,7.6,3.4,30,0.489,0.0,False
Coby White,CHI,2023,9.7,2.9,2.8,1.0,23,0.443,0.0,False
Derrick White,Boston Celtics,2023,12.4,3.6,3.9,1.2,28,0.462,0.0,False
Jack White,DEN,2023,1.2,1.0,0.2,0.1,3,0.421,0.0,False
Joe Wieskamp,TOR,2023,1.0,0.4,0.3,0.1,5,0.214,0.0,False
Aaron Wiggins,OKC,2023,6.8,3.0,1.1,0.8,18,0.512,0.0,False
Andrew Wiggins,Golden State Warriors,2023,17.1,5.0,2.3,1.3,32,0.473,0.0,False
Lindell Wigginton,MIL,2023,7.1,1.0,2.0,1.7,12,0.486,0.0,False
Alondes Williams,BRK,2023,0.0,1.0,0.0,2.0,5,0.0,0.0,False
Donovan Williams,ATL,2023,2.0,1.0,0.0,0.0,2,0.4,0.0,False
Grant Williams,Boston Celtics,2023,8.1,4.6,1.7,1.0,25,0.454,0.0,False
Jalen Williams,OKC,2023,14.1,4.5,3.3,1.6,30,0.521,0.0,False
Jaylin Williams,OKC,2023,5.9,4.9,1.6,0.8,18,0.436,0.0,False
Jeenathan Williams,POR,2023,10.6,3.0,2.0,0.8,25,0.615,0.0,False
Kenrich Williams,OKC,2023,8.0,4.9,2.0,0.6,22,0.517,0.0,False
Mark Williams,CHO,2023,9.0,7.1,0.4,0.9,19,0.637,0.0,False
Patrick Williams,CHI,2023,10.2,4.0,1.2,1.2,28,0.464,0.0,False
Robert Williams,Boston Celtics,2023,8.0,8.3,1.4,1.0,23,0.747,0.0,False
Vince Williams Jr.,MEM,2023,2.0,1.0,0.3,0.3,7,0.3,0.0,False
Zion Williamson,NOP,2023,26.0,7.0,4.6,3.4,33,0.608,0.0,False
Ziaire Williams,MEM,2023,5.7,2.1,0.9,1.0,15,0.429,0.0,False
Dylan Windler,CLE,2023,1.7,0.0,0.3,0.3,3,0.667,0.0,False
Justise Winslow,POR,2023,6.8,5.0,3.4,1.5,26,0.409,0.0,False
James Wiseman,2TM,2023,10.0,5.9,0.7,1.1,19,0.558,0.0,False
James Wiseman,Golden State Warriors,2023,6.9,3.5,0.7,0.7,12,0.628,0.0,False
James Wiseman,DET,2023,12.7,8.1,0.7,1.5,25,0.531,0.0,False
Christian Wood,DAL,2023,16.6,7.3,1.8,1.8,25,0.515,0.0,False
Delon Wright,WAS,2023,7.4,3.6,3.9,0.9,24,0.474,0.0,False
McKinley Wright IV,DAL,2023,4.2,1.7,2.1,0.7,12,0.469,0.0,False
Gabe York,IND,2023,8.0,2.0,1.7,0.0,18,0.381,0.0,False
Thaddeus Young,TOR,2023,4.4,3.1,1.4,0.8,14,0.545,0.0,False
Trae Young,ATL,2023,26.2,3.0,10.2,4.1,34,0.429,0.0,False
Omer Yurtseven,Miami Heat,2023,4.4,2.6,0.2,0.4,9,0.593,0.0,False
Cody Zeller,Miami Heat,2023,6.5,4.3,0.7,0.9,14,0.627,0.0,False
Ivica Zubac,LAC,2023,10.8,9.9,1.0,1.5,28,0.634,0.0,False
Precious Achiuwa,TOR,2022,9.1,6.5,1.1,1.2,23,0.439,0.0,False
Steven Adams,MEM,2022,6.9,10.0,3.4,1.5,26,0.547,0.0,False
Bam Adebayo,Miami Heat,2022,19.1,10.1,3.4,2.6,32,0.557,0.0,False
Santi Aldama,MEM,2022,4.1,2.7,0.7,0.5,11,0.402,0.0,False
LaMarcus Aldridge,BRK,2022,12.9,5.5,0.9,0.9,22,0.55,0.0,False
Nickeil Alexander-Walker,2TM,2022,10.6,2.9,2.4,1.4,22,0.372,0.0,False
Nickeil Alexander-Walker,NOP,2022,12.8,3.3,2.8,1.7,26,0.375,0.0,False
Nickeil Alexander-Walker,UTA,2022,3.5,1.5,1.1,0.5,9,0.333,0.0,False
Grayson Allen,MIL,2022,11.1,3.4,1.5,0.7,27,0.448,0.0,False
Jarrett Allen,CLE,2022,16.1,10.8,1.6,1.7,32,0.677,0.0,False
Jose Alvarado,NOP,2022,6.1,1.9,2.8,0.7,15,0.446,0.0,False
Justin Anderson,2TM,2022,6.4,2.9,2.1,0.5,19,0.379,0.0,False
Justin Anderson,CLE,2022,4.3,2.0,2.0,0.7,15,0.5,0.0,False
Justin Anderson,IND,2022,6.8,3.1,2.1,0.5,20,0.368,0.0,False
Kyle Anderson,MEM,2022,7.6,5.3,2.7,1.0,21,0.446,0.0,False
Giannis Antetokounmpo,MIL,2022,29.9,11.6,5.8,3.3,32,0.553,0.0,False
Thanasis Antetokounmpo,MIL,2022,3.6,2.1,0.5,0.5,9,0.547,0.0,False
Carmelo Anthony,Los Angeles Lakers,2022,13.3,4.2,1.0,0.9,26,0.441,0.0,False
Cole Anthony,ORL,2022,16.3,5.4,5.7,2.6,31,0.391,0.0,False
OG Anunoby,TOR,2022,17.1,5.5,2.6,1.7,36,0.443,0.0,False
Ryan Arcidiacono,NYK,2022,1.6,0.8,0.4,0.3,7,0.5,0.0,False
Trevor Ariza,Los Angeles Lakers,2022,4.0,3.4,1.1,0.5,19,0.333,0.0,False
D.J. Augustin,2TM,2022,5.3,1.2,1.9,1.0,16,0.423,0.0,False
D.J. Augustin,HOU,2022,5.4,1.2,2.2,1.3,15,0.404,0.0,False
D.J. Augustin,Los Angeles Lakers,2022,5.3,1.3,1.6,0.5,17,0.453,0.0,False
Deni Avdija,WAS,2022,8.4,5.2,2.0,1.1,24,0.432,0.0,False
Joel Ayayi,WAS,2022,0.3,0.4,0.6,0.0,2,0.167,0.0,False
Deandre Ayton,PHO,2022,17.2,10.2,1.4,1.6,29,0.634,0.0,False
Udoka Azubuike,UTA,2022,4.7,4.2,0.0,0.7,11,0.755,0.0,False
Marvin Bagley III,2TM,2022,11.3,7.0,0.8,0.8,23,0.504,0.0,False
Marvin Bagley III,SAC,2022,9.3,7.2,0.6,0.7,21,0.463,0.0,False
Marvin Bagley III,DET,2022,14.6,6.8,1.1,1.0,27,0.555,0.0,False
LaMelo Ball,CHO,2022,20.1,6.7,7.6,3.3,32,0.429,0.0,False
Lonzo Ball,CHI,2022,13.0,5.4,5.1,2.3,34,0.423,0.0,False
Mo Bamba,ORL,2022,10.6,8.1,1.2,1.1,25,0.48,0.0,False
Desmond Bane,MEM,2022,18.2,4.4,2.7,1.5,29,0.461,0.0,False
Dalano Banton,TOR,2022,3.2,1.9,1.5,0.8,10,0.411,0.0,False
Cat Barber,ATL,2022,0.0,1.0,1.0,0.3,4,0.0,0.0,False
Harrison Barnes,SAC,2022,16.4,5.6,2.4,1.5,33,0.469,0.0,False
Scottie Barnes,TOR,2022,15.3,7.5,3.5,1.8,35,0.492,0.0,False
RJ Barrett,NYK,2022,20.0,5.8,3.0,2.2,34,0.408,0.0,False
Will Barton,DEN,2022,14.7,4.8,3.9,1.8,32,0.438,0.0,False
Charles Bassey,PHI,2022,3.0,2.7,0.3,0.3,7,0.638,0.0,False
Paris Bass,PHO,2022,3.0,2.0,0.0,1.0,3,0.333,0.0,False
Keita Bates-Diop,SAS,2022,5.7,3.9,0.7,0.8,16,0.517,0.0,False
Nicolas Batum,LAC,2022,8.3,4.3,1.7,0.7,24,0.463,0.0,False
Kent Bazemore,Los Angeles Lakers,2022,3.4,1.8,0.9,0.5,14,0.324,0.0,False
Darius Bazley,OKC,2022,10.8,6.3,1.4,1.3,27,0.422,0.0,False
Bradley Beal,WAS,2022,23.2,4.7,6.6,3.4,36,0.451,0.0,False
Malik Beasley,MIN,2022,12.1,2.9,1.5,0.5,25,0.391,0.0,False
Jordan Bell,CHI,2022,0.0,1.0,0.0,0.0,2,0.0,0.0,False
DeAndre' Bembry,2TM,2022,5.1,2.9,1.2,0.6,18,0.561,0.0,False
DeAndre' Bembry,BRK,2022,5.8,3.2,1.3,0.6,19,0.568,0.0,False
DeAndre' Bembry,MIL,2022,0.8,1.4,0.8,0.1,9,0.375,0.0,False
Dāvis Bertāns,2TM,2022,5.6,2.1,0.6,0.3,14,0.36,0.0,False
Dāvis Bertāns,WAS,2022,5.7,1.8,0.5,0.4,14,0.351,0.0,False
Dāvis Bertāns,DAL,2022,5.3,2.5,0.7,0.2,13,0.375,0.0,False
Patrick Beverley,MIN,2022,9.2,4.1,4.6,1.3,25,0.406,0.0,False
Saddiq Bey,DET,2022,16.1,5.4,2.8,1.2,33,0.396,0.0,False
Khem Birch,TOR,2022,4.5,4.3,1.0,0.5,18,0.485,0.0,False
Goga Bitadze,IND,2022,7.0,3.5,1.1,0.9,14,0.52,0.0,False
Bismack Biyombo,PHO,2022,5.8,4.6,0.6,0.7,14,0.593,0.0,False
Nemanja Bjelica,Golden State Warriors,2022,6.1,4.1,2.2,1.2,16,0.468,0.0,False
Eric Bledsoe,LAC,2022,9.9,3.4,4.2,2.1,25,0.421,0.0,False
Keljin Blevins,POR,2022,3.1,1.5,0.6,0.5,11,0.306,0.0,False
Bogdan Bogdanović,ATL,2022,15.1,4.0,3.1,1.1,29,0.431,0.0,False
Bojan Bogdanović,UTA,2022,18.1,4.3,1.7,1.7,30,0.455,0.0,False
Bol Bol,DEN,2022,2.4,1.4,0.4,0.3,5,0.556,0.0,False
Leandro Bolmaro,MIN,2022,1.4,1.2,0.6,0.4,6,0.315,0.0,False
Isaac Bonga,TOR,2022,0.8,0.5,0.3,0.1,4,0.231,0.0,False
Devin Booker,PHO,2022,26.8,5.0,4.8,2.4,34,0.466,0.0,False
Brandon Boston Jr.,LAC,2022,6.7,2.2,1.0,0.6,14,0.385,0.0,False
Chris Boucher,TOR,2022,9.4,6.2,0.3,0.5,21,0.464,0.0,False
James Bouknight,CHO,2022,4.6,1.7,0.8,0.5,9,0.348,0.0,False
Avery Bradley,Los Angeles Lakers,2022,6.4,2.2,0.8,0.6,22,0.423,0.0,False
Tony Bradley,CHI,2022,3.0,3.4,0.5,0.6,10,0.585,0.0,False
Ignas Brazdeikis,ORL,2022,5.0,1.7,0.9,0.4,12,0.431,0.0,False
Mikal Bridges,PHO,2022,14.2,4.2,2.3,0.8,34,0.534,0.0,False
Miles Bridges,CHO,2022,20.2,7.0,3.8,1.9,35,0.491,0.0,False
Oshae Brissett,IND,2022,9.1,5.3,1.1,0.8,23,0.411,0.0,False
Malcolm Brogdon,IND,2022,19.1,5.1,5.9,2.1,33,0.448,0.0,False
Armoni Brooks,2TM,2022,5.3,1.9,1.1,0.5,15,0.339,0.0,False
Armoni Brooks,HOU,2022,6.2,2.0,1.2,0.6,16,0.347,0.0,False
Armoni Brooks,TOR,2022,2.6,1.7,1.0,0.3,11,0.289,0.0,False
Dillon Brooks,MEM,2022,18.4,3.2,2.8,1.6,27,0.432,0.0,False
Bruce Brown,BRK,2022,9.0,4.8,2.1,0.8,24,0.506,0.0,False
Charlie Brown Jr.,2TM,2022,1.4,1.5,0.3,0.2,8,0.256,0.0,False
Charlie Brown Jr.,DAL,2022,0.7,0.3,0.3,0.0,5,0.2,0.0,False
Charlie Brown Jr.,PHI,2022,1.5,1.6,0.3,0.3,8,0.265,0.0,False
Chaundee Brown Jr.,2TM,2022,6.2,3.2,0.8,0.2,20,0.313,0.0,False
Chaundee Brown Jr.,Los Angeles Lakers,2022,1.0,1.0,0.0,0.5,10,0.143,0.0,False
Chaundee Brown Jr.,ATL,2022,9.7,4.7,1.3,0.0,27,0.36,0.0,False
Greg Brown III,POR,2022,4.7,2.8,0.7,0.8,13,0.426,0.0,False
Jaylen Brown,Boston Celtics,2022,23.6,6.1,3.5,2.7,33,0.473,0.0,False
Moses Brown,2TM,2022,4.3,3.4,0.0,0.5,8,0.593,0.0,False
Moses Brown,DAL,2022,3.1,2.3,0.0,0.5,6,0.54,0.0,False
Moses Brown,CLE,2022,6.4,5.3,0.0,0.4,12,0.638,0.0,False
Sterling Brown,DAL,2022,3.3,3.0,0.7,0.5,12,0.381,0.0,False
Troy Brown Jr.,CHI,2022,4.3,3.1,1.0,0.4,16,0.419,0.0,False
Jalen Brunson,DAL,2022,16.3,3.9,4.8,1.6,31,0.502,0.0,False
Thomas Bryant,WAS,2022,7.4,4.0,0.9,0.7,16,0.52,0.0,False
Shaq Buchanan,MEM,2022,1.0,1.0,1.0,1.0,5,0.25,0.0,False
Reggie Bullock,DAL,2022,8.6,3.5,1.2,0.6,28,0.401,0.0,False
Trey Burke,DAL,2022,5.1,0.8,1.4,0.6,10,0.391,0.0,False
Alec Burks,NYK,2022,11.7,4.9,3.0,1.1,28,0.391,0.0,False
Jared Butler,UTA,2022,3.8,1.1,1.5,0.8,8,0.404,0.0,False
Jimmy Butler,Miami Heat,2022,21.4,5.9,5.5,2.1,33,0.48,0.0,False
Devontae Cacok,SAS,2022,3.1,2.8,0.4,0.2,8,0.677,0.0,False
Kentavious Caldwell-Pope,WAS,2022,13.2,3.4,1.9,1.3,30,0.435,0.0,False
Facundo Campazzo,DEN,2022,5.1,1.8,3.4,1.0,18,0.361,0.0,False
Vlatko Čančar,DEN,2022,4.1,2.1,1.1,0.6,11,0.561,0.0,False
Devin Cannady,ORL,2022,10.0,1.2,2.0,1.0,29,0.341,0.0,False
Clint Capela,ATL,2022,11.1,11.9,1.2,0.6,27,0.613,0.0,False
Vernon Carey Jr.,2TM,2022,2.9,1.7,0.0,0.4,6,0.538,0.0,False
Vernon Carey Jr.,CHO,2022,2.0,1.3,0.0,0.3,4,0.5,0.0,False
Vernon Carey Jr.,WAS,2022,4.0,2.3,0.0,0.7,9,0.571,0.0,False
Jevon Carter,2TM,2022,4.2,1.7,1.5,0.5,13,0.387,0.0,False
Jevon Carter,BRK,2022,3.6,1.5,1.0,0.6,12,0.333,0.0,False
Jevon Carter,MIL,2022,5.6,2.2,2.5,0.4,17,0.506,0.0,False
Wendell Carter Jr.,ORL,2022,15.0,10.5,2.8,1.9,29,0.525,0.0,False
Alex Caruso,CHI,2022,7.4,3.6,4.0,1.4,28,0.398,0.0,False
Willie Cauley-Stein,2TM,2022,1.7,2.0,0.5,0.4,9,0.457,0.0,False
Willie Cauley-Stein,DAL,2022,1.9,2.1,0.5,0.4,9,0.457,0.0,False
Willie Cauley-Stein,PHI,2022,0.0,1.0,0.5,0.0,3,0.0,0.0,False
Ahmad Caver,IND,2022,2.0,0.0,0.0,0.0,1,1.0,0.0,False
Justin Champagnie,TOR,2022,2.3,2.0,0.3,0.2,7,0.463,0.0,False
Zylan Cheatham,UTA,2022,0.0,0.0,0.0,0.0,5,0.0,0.0,False
